0,0,390,3.52E+05,NA,1.23E+05,140,1.67E+05,57240,1.81E+05,4.72E+05,3300,14520,19440,1.40E+05,43200,8064,1756,0,2.03E+05,31920,44640,79200,12000,41760,830,31440,33120,25000,180,63360,1090,21240,5664,31160,46440,2170,50400,4759,22100,20,37200,12200,39200,13957,64440,30,20520,1.21E+05,3.43E+05,3600,14976,1.86E+05,25200,11610,5040,1.60E+05,0,26400,59040,140,9450,90000,NA,40,24000,1.97E+05,0,56229,1230,5780,27644,45387,40,3500,NA,NA,NA,0,NA,NA,0,8,400,3650,18750,4040,19466,9460,25707,8560,3168,44640,18780,9360,36400,0,0,40,33600,5050,0,64,13600,0,23100,1350,0,0,0,12816,19708,85690,0,77400,40,14980,0,0,48240,390,5895,0,93054,69840,260,130,0,60,44760,NA,NA,NA,NA,0,0,2020,14400,47880,1.70E+05,15520,0,10,46800,6360,2370,10,4590,90360,39703,70,50,0,23320,37132,26400,52270,13100,70,0,5184,80,680,10,70,670,0,46800,90,NA,2556,11070,410,34231,30000,940,0,1240,31375,166,2080,13833,60720,7600,0,23350,1680,0,5100,750,2040,25922,7790,950,20,90,2430,1050,2960,4150,8519,352,240,25200,14950,14600,2630,3350,7000,15340,2810,3150,10100,5150,21920,20700,7700,360,3640,4080,9100,27180,12350,160,10850,11360,960,1.08E+05,31250,1230,7750,240,0,22400,0,10,160,4950,57300,34418,19700,46261,180,0,300,3002,0,13220,16,14976,15500,1620,58696,10316,NA,0,0,0,0,0,0,1300,1080,120,18300,3380,2.15E+05,4290,0,0,23300,27000,16300,8640,8,1848,17336,NA,640,27100,5648,50,9300,40,5600,60,1850,1400,240,14500,37100,2980,11400,20300,350,45140,8240,33860,200,7081,1.00E+05,230,NA,13440,2390,20,470,1792,NA,9090,16200,220,8580,95040,1340,NA,0,13590,3600,39600,44330,72280
0,0,30,51030,1.54E+05,56160,0,1.80E+05,38160,79920,44640,20,560,18360,41940,1310,NA,1560,0,40320,80640,24510,4400,1.43E+05,1.45E+05,1720,31680,20160,9270,1056,48180,950,50400,940,51840,1.62E+05,NA,720,2536,15100,0,9950,4050,31800,9114,1.07E+05,0,93600,1.32E+05,13680,0,1600,24810,94080,51480,NA,29280,20,5808,46800,1605,25680,37680,45720,NA,17280,2.24E+05,0,4759,80095,440,6870,1746,20,18900,NA,NA,NA,0,NA,NA,0,0,0,120,4200,400,21423,240,17880,13080,30,3672,1960,1270,8200,0,0,NA,38750,6120,0,0,3350,0,67600,50,0,NA,0,19440,5140,22000,10,12920,0,14976,0,170,15264,120,14160,0,380,78000,20,10,0,440,93600,NA,NA,NA,NA,0,0,680,4680,13800,68720,3852,0,60,18000,720,4760,10,1530,17280,20565,380,0,0,4640,16032,62280,9330,2596,420,0,900,620,490,190,0,100,0,10480,830,1565,8560,79200,3420,23940,1.86E+05,630,0,1060,51650,310,1840,13950,54130,5750,0,25440,8840,0,13900,350,1640,10711,1440,560,0,30,1920,160,60,18150,6200,480,40,18400,17300,10520,6752,20720,720,3300,540,560,2900,12848,3000,340,11700,NA,2010,200,12200,1440,6120,440,12750,4800,90,1.17E+05,4870,4960,NA,120,0,66200,0,0,220,1210,43500,3400,11950,1720,0,0,0,7494,0,200,20,2620,7184,470,29992,8153,NA,NA,0,0,0,0,0,20,220,10,1980,13456,1.17E+05,900,10,0,20820,33600,1225,41988,7850,3520,1980,NA,40,33800,7550,50,70,50,2440,40,1230,1420,40,31200,6100,1760,8900,9400,4900,54290,800,17530,6480,NA,28560,40,4200,76320,1030,0,24,1420,45720,22680,28200,0,77040,58730,748,216,0,12600,630,3744,57040,22430
0,NA,0,29900,25920,52560,80,1.82E+05,37440,2.74E+05,4.78E+05,0,350,4870,79200,23760,180,4968,0,2420,NA,NA,21360,15600,84960,2740,6048,NA,53280,1460,10350,0,NA,3270,13920,37680,585,27720,470,16250,20,25530,4000,25600,8091,1.23E+05,NA,33120,1.07E+05,4120,0,6420,2440,14400,8720,27840,18180,0,NA,26880,NA,6420,22320,9450,NA,77040,1.06E+05,0,72814,40859,120,16586,12968,0,11137,NA,NA,NA,0,NA,NA,0,NA,0,0,32266,940,15500,0,11996,12780,0,8424,40680,110,300,0,0,40,53100,3660,0,0,40,0,53200,880,0,NA,0,306,2142,8569,40,30000,0,12060,0,30,40320,30,1080,0,700,1.37E+05,150,870,0,630,19440,NA,NA,NA,NA,NA,0,200,0,27600,1.35E+05,NA,30,170,2340,130,24243,50,43200,48780,15785,560,10,0,300,39397,31440,33133,12500,3600,0,1340,930,30,10,0,10,0,19980,870,50,9820,79200,10260,56880,18540,100,0,760,71500,20,360,2800,61590,4500,0,8628,3560,0,7800,140,1080,9950,3166,1033,0,20,780,250,480,7150,6591,310,50,9400,11850,2650,2020,3340,231,2150,130,210,3100,1310,7600,4760,1850,90,13600,20,11400,11453,5040,1440,552,NA,3250,30240,2560,280,3100,20,0,41000,0,0,360,60,61200,40,10600,6591,0,0,0,3362,0,0,0,140,11600,11660,1.05E+05,13538,NA,NA,0,0,0,0,0,0,10,25,990,5850,2.05E+05,24500,0,0,4730,10130,25605,16460,38,2900,17138,NA,40,18400,1620,100,60,80,640,20,280,150,120,43500,11700,70,12700,20200,500,1.20E+05,520,2690,NA,1320,61560,304,960,NA,230,30,390,3500,41760,18900,20160,240,120,10800,780,190,0,3840,470,3818,30280,35300
NA,NA,0,1675,7440,1.12E+05,NA,2.04E+05,22896,2.10E+05,55480,0,1260,760,8640,1872,0,1130,0,240,55440,16260,9810,37440,2.62E+05,2580,7020,10170,2720,2240,1600,0,12960,390,NA,1.24E+05,980,1440,390,5700,40,14850,1370,33200,2160,78480,NA,80640,6840,230,0,3000,4725,28800,9040,11970,1300,0,960,17712,NA,9630,56520,2140,1760,56160,43285,0,1926,2890,30,8990,25005,0,42866,NA,NA,NA,0,NA,NA,NA,NA,0,0,4210,520,25907,10,16150,16416,0,2220,2250,50,10,0,0,80,43800,100,0,0,0,0,24200,250,NA,0,0,0,2270,6900,180,NA,0,6180,0,780,29520,290,1.22E+05,0,200,24960,20,NA,0,10440,24720,NA,NA,NA,NA,NA,0,0,20,17712,18540,1392,0,830,860,30,14600,880,26440,8320,33276,4800,0,0,5040,13954,41040,26564,5355,11160,0,60,2712,130,4400,0,100,0,7560,630,520,24200,1.32E+05,22680,28320,9090,730,0,240,43000,12,680,6120,13440,3150,0,16347,1288,0,5600,210,40,3570,10,2170,0,30,420,40,240,5650,2260,3350,40,820,14650,3180,2730,12200,150,500,30,60,550,6650,5200,5950,450,300,2250,20,4600,1050,940,840,NA,2520,280,30000,480,1340,3800,80,0,4240,0,0,520,80,35400,0,6040,1670,0,0,0,1420,0,0,0,20,11782,13996,25888,2120,NA,NA,0,0,0,0,0,0,0,0,10,580,87310,2000,10,0,1080,10900,2380,12960,4850,2200,460,NA,40,11940,2150,50,60,40,760,120,NA,256,20,56100,1550,0,2800,13100,5500,1.01E+05,290,3240,0,130,2160,30,4400,30480,290,90,160,3060,51120,24960,12720,0,4848,4480,NA,60,0,NA,350,340,51670,13460
NA,NA,NA,230,1856,8800,NA,1.07E+05,76680,3.31E+05,2.02E+05,0,3210,0,32900,10170,0,4240,0,0,7800,8420,46080,6840,1.57E+05,NA,350,1640,8080,6890,190,0,9270,890,4144,18240,830,NA,70,10200,20,33200,610,6340,460,53040,NA,7272,21780,0,0,3432,6000,2952,2736,39240,NA,0,1926,6780,1680,8400,30720,1342,130,40680,550,0,8252,34352,0,8990,12150,0,17987,NA,NA,NA,0,NA,NA,NA,NA,0,0,14315,960,26350,0,7320,8400,0,3690,3840,0,10,0,0,60,3480,270,0,0,0,0,200,880,NA,0,0,0,50,0,1250,15264,0,2000,0,4944,36000,70,2880,0,7355,9360,450,15120,0,8784,21960,NA,NA,NA,NA,NA,0,0,0,20,25680,440,20,6540,170,70,31419,2832,79200,92160,20069,NA,0,0,540,6150,18900,11996,9758,9270,0,70,2520,10,1140,0,470,0,1160,200,120,8400,51840,45000,15984,5280,190,0,640,47920,0,440,250,6620,2350,0,1354,2860,0,8400,510,0,130,110,4920,0,64,856,510,260,2320,570,930,30,1140,4240,860,2520,3070,100,80,20,480,1100,620,16200,10150,80,560,1080,60,4100,4328,250,1080,2560,5160,4680,5376,1240,350,1300,30,0,360,0,0,620,80,43800,0,2120,5355,0,0,0,2091,0,0,0,1050,14858,23226,8030,16424,NA,NA,0,0,NA,0,0,0,0,0,0,40,75120,33830,0,0,880,9820,12130,7660,25,2050,12241,NA,20,18200,660,160,420,64,280,40,120,120,40,48600,5500,0,3700,25700,30,94740,400,286,0,210,216,30,NA,3510,0,0,120,3060,47160,10440,9900,342,760,NA,8580,40,0,1369,NA,190,29200,15200
NA,NA,0,0,NA,91440,90,43920,22860,1.79E+05,52920,0,NA,0,1872,1575,0,2880,0,0,50400,29400,20520,20116,97920,69680,780,250,910,4112,40,0,840,310,2020,44280,1720,2880,80,4150,NA,7020,430,2924,550,34080,NA,2904,250,0,0,5328,4000,6660,NA,17280,410,0,710,10260,3072,19620,65880,390,390,24000,NA,0,1710,1758,0,50,13448,0,45387,NA,NA,NA,0,NA,NA,NA,NA,0,0,6450,22,90,10,18300,4240,0,270,240,NA,10,0,0,180,544,60,0,0,0,0,0,880,NA,0,0,0,0,320,1460,7080,0,NA,0,14520,6528,3930,20886,0,2181,2736,60,21240,12975,13440,9540,NA,NA,NA,NA,NA,0,0,0,10,18144,4274,330,31200,480,40,19150,10350,15408,12600,8569,12000,0,0,7272,4050,12840,17178,1700,8566,20,10,110,540,25680,0,250,0,1890,130,11430,14400,87840,22680,38520,1836,NA,0,40,22400,0,280,0,3576,1680,0,1688,4520,0,6700,550,120,330,0,4150,0,120,1080,20,180,1520,20,3860,60,1120,9650,730,5840,5150,540,352,20,250,250,3150,4650,6240,200,360,1880,0,2100,140,220,480,4400,2520,240,3510,1860,7125,4400,40,0,80,0,0,520,40,11000,10,2680,2950,0,0,0,2401,0,0,0,150,6100,108,1634,1973,NA,NA,0,0,NA,0,0,0,0,0,0,0,50590,6000,20,0,40,5180,670,5048,0,60,450,NA,0,8650,3230,200,160,40,720,80,440,560,60,31900,3100,0,3300,8100,850,94240,0,100,0,180,0,20,NA,3636,NA,60,NA,NA,18180,6320,29760,0,3744,210,910,0,0,270,80,40,26960,25110
NA,NA,0,0,0,440,40,2832,21160,1.06E+05,15696,0,16992,0,15930,NA,0,NA,0,0,10920,9440,61200,9360,37520,56520,80,NA,1630,1240,0,0,100,180,6000,8160,2740,26160,30,3050,20,NA,1100,260,80,23320,NA,110,560,0,0,5328,28560,1030,NA,19080,550,0,1350,5280,4720,8480,6192,340,350,36240,80,0,1926,69174,10,0,6304,0,22594,NA,NA,NA,0,NA,NA,NA,NA,0,0,10925,0,31680,0,7140,2020,0,6120,2070,NA,0,0,0,120,160,1762,0,0,0,0,0,2500,NA,0,0,0,0,0,7990,6120,0,4050,0,61920,610,1800,17136,0,NA,460,3024,41040,0,8160,NA,NA,NA,NA,NA,NA,0,NA,0,0,170,1888,1390,12240,1310,130,17480,9630,51480,45000,7790,9540,0,0,810,4700,9540,2810,5100,6180,0,10,3960,220,930,0,5856,0,1344,280,2424,5040,12480,14040,4896,1420,3780,0,120,6400,0,720,90,2990,1920,0,481,480,8,8600,650,240,160,60,7568,10,60,1230,165,100,1470,0,530,40,360,680,1450,2260,10400,520,1325,40,210,850,740,14400,19100,350,425,1320,10,359,820,180,NA,5160,2940,10250,730,13820,825,2100,40,0,0,0,0,440,40,120,0,2350,9670,0,200,0,4512,10380,0,0,0,7425,2480,100,24711,NA,NA,0,0,NA,0,0,0,NA,0,0,0,38820,14315,20,0,20,10711,72070,3456,0,10,14400,NA,0,190,2480,250,180,40,120,120,540,480,20,60800,2800,0,5100,19100,300,55160,0,300,NA,150,0,310,2180,1090,NA,64,780,4040,47520,NA,NA,NA,NA,120,6660,10,0,310,15,NA,25520,NA
NA,NA,0,0,NA,0,20,960,10248,53280,3216,0,3060,0,1510,980,0,1080,0,0,NA,13224,37440,9760,4040,85680,420,20,210,730,0,0,0,310,1060,NA,2580,2970,80,2340,20,8360,4730,20,700,7992,NA,NA,1090,0,0,6660,15696,1390,4950,10440,10,0,1060,17136,1464,9360,32880,NA,2400,27360,0,0,510,6349,1024,0,16354,0,53900,NA,NA,NA,0,NA,NA,NA,NA,0,0,1320,0,180,60,6749,NA,0,610,NA,NA,NA,0,0,180,0,260,0,0,0,0,0,2556,NA,NA,0,0,0,1001,2530,8136,0,7776,0,39240,0,42845,72720,0,1280,5520,360,19800,0,6192,6720,NA,NA,NA,NA,NA,0,NA,0,0,30,17136,2628,27360,3750,310,18350,17712,17424,22860,1428,6900,0,0,10440,4285,12060,2410,2680,8080,0,0,70,12150,39900,0,3290,0,NA,10,NA,5544,3000,18720,1430,480,16704,0,0,620,0,440,0,3220,1520,0,1202,1640,0,5200,1250,40,1030,20,2150,180,230,270,75,660,2482,0,2760,110,620,1960,830,2150,16240,250,1950,40,1350,250,5750,3350,6360,160,400,1160,0,420,240,2200,960,5180,980,320,630,7540,11200,5800,0,0,0,0,0,540,60,750,0,5160,6591,0,450,0,7004,0,0,0,0,8410,690,0,6742,NA,NA,0,0,NA,0,0,0,NA,0,0,0,34480,860,20,0,0,4610,2310,1376,0,0,850,NA,NA,50,5312,110,90,90,240,90,80,320,60,56000,1900,80,800,6200,900,77130,NA,44,10,80,0,60,4440,1010,30,90,2130,7020,NA,3330,22500,90,5640,0,3030,NA,NA,540,0,120,20000,2480
NA,NA,0,0,0,0,0,0,3608,13440,NA,NA,23700,NA,NA,21696,NA,920,0,NA,8320,1260,NA,5000,2100,19980,NA,210,NA,24,0,0,0,297,1856,5400,NA,4176,70,2050,0,7160,4870,0,40,NA,NA,10,2592,0,0,2568,46440,NA,5520,NA,10,0,2500,13800,1440,5715,2052,120,NA,10890,0,0,330,1.06E+05,1471,0,4481,0,47909,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,22140,30,2050,1416,0,4932,NA,NA,NA,0,0,280,0,1450,0,0,20,0,0,1422,NA,NA,0,0,0,510,2770,11970,0,6336,0,37440,0,12469,77760,0,10300,927,3000,25680,0,15120,14280,NA,NA,NA,NA,NA,0,NA,0,0,30,7260,6912,23400,NA,910,21423,13050,33600,20880,660,1170,0,0,6000,1650,11440,180,1090,9540,0,310,80,4848,4520,50,8518,0,NA,1320,10170,1980,9000,8940,2592,9180,7080,0,0,60,0,3080,310,2780,1880,0,632,840,0,3700,1700,40,170,0,7902,20,510,1180,750,1240,1471,0,260,20,140,1320,2000,1975,26994,1040,20,0,150,5400,912,5050,1640,160,200,1320,0,650,1266,1590,1480,2800,3540,7560,NA,15866,1353,4300,20,0,0,16,10,580,20,160,0,6060,12100,0,7100,0,7700,0,0,0,0,4320,40,0,17112,NA,NA,0,0,NA,0,0,0,NA,0,0,0,9224,3100,40,0,0,4950,14560,504,0,0,8569,NA,NA,0,1260,250,180,280,40,180,190,420,20,38300,2800,110,200,8800,340,54640,0,152,0,NA,NA,230,2100,NA,240,80,600,3210,14760,2592,930,3024,160,0,5940,30,0,117,30,480,14230,3628
NA,NA,0,0,0,0,0,0,5540,6360,0,NA,2240,0,4120,NA,0,4272,0,0,NA,720,19440,4520,70,74880,1120,30,1962,3070,0,NA,0,NA,620,8480,80,2520,90,7350,0,3920,7530,0,460,4725,NA,NA,NA,70,0,5328,7020,NA,4800,13560,10,NA,NA,8352,350,1696,NA,20,NA,7416,0,24,150,8334,20935,0,17146,0,53793,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,2910,50,4200,1632,190,1290,0,NA,NA,0,0,680,0,150,0,0,20,0,0,3528,NA,NA,0,0,0,11782,460,7776,0,NA,0,37080,NA,14210,1740,0,2249,NA,1908,16704,0,19296,3888,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,9000,20160,NA,5136,28563,22240,32640,11340,670,4600,0,0,18100,8110,1524,10,500,6000,0,100,30,19620,41400,250,1530,0,7320,NA,1.14E+05,5136,9792,4080,630,NA,26880,0,0,0,0,520,420,930,1920,20,2096,4560,0,450,1250,40,1520,0,460,80,130,1620,40,960,2930,0,380,120,1640,1040,1950,1878,26840,1419,4650,0,850,850,3150,1650,1040,310,0,920,0,0,560,9997,3040,17080,NA,280,2120,3120,13900,8500,20,0,0,80,0,560,40,450,0,10440,14315,0,3600,0,14008,0,0,0,0,11567,0,0,5900,NA,NA,0,0,NA,0,0,0,NA,0,0,0,60,180,60,0,0,2160,5355,1080,0,0,420,NA,NA,240,5640,200,240,120,NA,80,210,260,40,41000,2100,510,900,3000,1300,4960,0,0,NA,NA,0,0,890,1140,530,1650,360,4560,14160,8480,13800,100,6912,0,490,20,0,10,NA,620,4720,2625
NA,NA,0,NA,0,0,0,NA,5360,1070,0,NA,5320,120,513,530,0,1120,NA,0,170,90,8400,6240,70,16320,990,30,3072,20,0,10,0,140,NA,2592,10,2640,60,3320,0,2280,2680,0,60,8800,NA,NA,20,120,0,NA,24480,480,7020,8960,NA,NA,11520,14160,NA,660,8000,90,18144,2060,10,150,210,25290,14697,0,5411,0,30655,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,20520,120,2220,4000,1830,9180,40,NA,NA,0,0,110,0,2880,0,0,120,0,20,1300,NA,NA,0,NA,0,210,10,NA,0,10440,0,10620,0,1338,95960,0,3990,460,3300,NA,0,14400,1160,NA,NA,NA,NA,NA,0,NA,0,0,0,510,11070,46080,7992,470,13800,6900,7980,14040,770,NA,0,0,12240,4290,4800,0,190,1120,0,990,120,5328,12480,2640,5856,0,36360,NA,25440,6480,51480,3888,1344,NA,5520,0,20,20,0,3040,8850,1060,2360,0,1206,NA,0,350,280,50,200,10,350,10,320,2030,1100,2640,1320,0,188,40,1880,2640,630,917,5110,1880,3225,120,200,8200,270,1350,300,220,350,740,20,125,1060,2170,3240,22560,2260,NA,4176,1650,4350,4900,0,0,0,160,0,660,20,410,0,NA,16420,9,35500,0,20992,0,0,0,0,420,45,0,16182,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,40,20,0,20,1560,1104,850,0,0,10711,NA,NA,230,740,200,90,1640,160,140,360,160,40,26400,6100,350,150,1700,500,2160,0,90,0,80,NA,0,NA,550,10,340,110,5664,14040,3510,800,1660,950,0,NA,10,0,NA,10,2280,9120,3840
NA,NA,0,0,0,0,NA,0,2856,5280,0,NA,2040,550,0,0,0,8928,0,0,160,380,4992,15720,30,NA,1040,0,NA,5660,NA,0,0,250,890,3216,0,NA,100,11850,40,1240,720,0,2250,2500,NA,0,0,1410,250,2120,3630,2580,4140,8136,NA,20,7272,5425,10,20,4915,0,29280,2052,10,600,210,650,28588,0,740,0,27176,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,2280,240,2677,5568,290,1380,0,NA,NA,0,0,520,0,240,180,0,780,0,0,6264,NA,NA,0,0,0,0,0,7416,0,9000,0,24240,0,110,1440,0,430,2040,1650,2010,0,100,3240,NA,NA,NA,NA,NA,0,NA,0,0,0,40,3960,12840,9180,3370,17417,12000,10800,6240,310,NA,0,0,10440,23900,NA,0,280,4400,0,100,210,36720,19620,6420,3030,0,10350,380,50,9000,6900,2928,1330,9062,5616,0,40,0,160,2840,11680,530,680,0,7821,11440,0,650,190,40,2260,0,160,200,24,760,50,1240,5150,0,140,80,2720,8320,3950,570,12850,115,10600,20,280,1700,1410,530,720,260,210,740,30,150,736,24167,2140,14240,3780,160,16704,120,14350,8100,0,0,0,920,150,620,20,120,0,11500,7140,120,3900,0,18155,0,0,0,0,20,18,0,13673,NA,NA,0,0,NA,0,0,NA,NA,0,0,0,0,12,180,0,0,2440,4796,2050,0,0,570,NA,NA,140,180,100,120,960,720,90,140,180,0,22400,2100,1660,20,2100,1800,144,0,0,10,NA,0,0,140,950,NA,60,120,3120,6080,17520,8400,280,1998,NA,140,20,0,30,NA,6960,3688,2150
NA,NA,NA,0,0,0,60,0,NA,5120,0,NA,NA,10530,0,270,10,1110,0,NA,1580,144,8800,30000,NA,6660,620,10,2000,80,0,0,0,240,2400,1180,0,5280,60,6650,0,420,760,0,210,4500,NA,0,0,3852,270,2688,6240,1824,NA,5184,0,0,13200,10350,10,490,790,50,3390,1360,50,1070,730,5384,32634,0,560,0,20453,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,1620,310,1410,4680,230,5220,96,NA,NA,0,0,180,0,520,0,0,2910,0,10,2124,NA,NA,0,0,0,0,0,9990,0,NA,0,3780,0,2856,42120,0,510,1792,1590,390,0,260,1632,NA,NA,NA,NA,NA,0,NA,0,0,0,0,8480,32880,4500,110,13810,10800,5712,9960,550,5040,0,40,6360,3895,3420,0,820,NA,0,1720,2380,4200,8352,14640,9810,0,3636,4120,20,6420,75600,4176,3690,21780,3780,0,40,NA,300,400,19950,660,1320,0,1866,4320,20,250,120,20,470,0,150,20,90,520,2755,2360,3130,80,40,240,5480,10600,3930,640,17620,3240,1696,80,70,3600,170,550,800,120,520,600,0,1700,700,2730,1760,10100,3690,1080,18675,1850,2210,3100,0,0,0,NA,480,920,10,160,0,8950,2370,0,39000,0,11242,0,0,0,0,0,213,0,13539,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,60,20,10,0,1320,5410,1054,0,0,8569,NA,NA,60,80,200,120,680,120,80,260,160,40,19400,3100,1450,10,4700,250,0,0,0,0,110,NA,0,NA,NA,1030,40,NA,NA,6300,4320,370,1872,410,0,260,160,0,10,NA,17136,23920,2620
NA,NA,0,0,0,0,0,0,0,24300,0,NA,4110,12720,0,NA,30,NA,0,NA,1020,300,10130,15840,0,29760,558,NA,1080,2410,0,10,0,50,4800,780,0,3672,60,23200,20,240,360,0,4230,2808,NA,0,0,9450,NA,1464,1150,3720,NA,15984,0,180,6360,3600,40,30,30,20,9200,1836,20,6050,860,720,16991,0,280,0,14708,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,4980,40,4140,2160,NA,1040,10,NA,NA,0,0,120,200,72,864,0,2250,0,0,2590,NA,NA,0,0,0,0,0,10720,0,6192,230,21456,0,50,2550,20,NA,4500,2220,1000,680,288,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,180,10800,4780,120,14315,1680,10620,11700,220,7748,0,620,9990,7100,17424,0,2856,NA,0,110,4320,13200,10890,9810,4810,0,24720,2824,20,7704,3060,5376,7080,39600,15408,0,160,NA,1020,152,10500,2040,1640,0,13170,18160,80,350,40,40,1410,20,594,150,40,640,286,2240,2130,0,110,40,6910,2040,2650,1908,5820,1445,3240,240,30,2300,30,288,320,210,360,2640,0,1800,300,17994,2280,6650,4960,120,26640,840,1150,4200,0,0,0,1020,2970,7250,40,320,0,7450,1100,0,2800,0,15549,0,0,0,0,0,10,43,16263,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,240,225,0,40,1930,2510,0,0,80,NA,NA,20,20,350,120,480,1080,NA,160,1400,20,12400,1700,3760,20,1200,2500,0,0,0,0,30,0,0,0,1260,NA,64,0,990,NA,NA,NA,NA,NA,0,130,378,0,0,NA,NA,21000,NA
NA,NA,0,0,NA,0,0,0,0,14640,360,NA,2180,24240,0,460,20,NA,0,NA,8160,90,6240,7140,0,1152,NA,20,1090,20,0,80,0,60,NA,NA,0,4992,40,12100,40,280,240,0,210,NA,NA,NA,NA,27360,13200,1664,1570,3780,600,13360,0,130,6900,4032,70,920,70,NA,500,960,640,5440,1450,2380,44499,0,10,0,5340,NA,NA,NA,264,NA,NA,NA,NA,0,0,0,0,1010,40,7200,NA,770,890,30,NA,NA,0,48,80,420,540,60,0,4650,0,0,2430,NA,NA,0,0,0,0,0,NA,0,6120,40,3690,0,5640,96480,0,5070,NA,2320,440,1290,396,5232,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,220,24480,1968,20,3140,2592,3672,18360,930,11880,0,1328,12000,1270,16992,0,2660,380,90,460,9000,7200,6120,11160,7760,0,NA,8100,50,8480,20,9270,9000,14400,10980,0,160,NA,20,100,29850,1880,1280,0,2580,4480,360,350,80,160,300,30,300,100,630,360,3450,2880,2420,30,112,1240,5440,2500,1930,1650,1080,4575,1575,1240,0,2900,130,430,560,160,240,2040,0,2100,1160,1980,960,2360,6060,720,NA,1920,570,NA,0,0,0,3020,5720,5350,40,80,0,3040,900,0,54400,0,7494,0,0,0,0,0,2910,80,9091,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,20,0,320,0,10,5420,2906,0,0,1980,NA,NA,90,0,150,120,260,210,640,540,1180,20,11200,3000,3080,70,2700,700,0,NA,0,0,1548,NA,0,0,1360,1370,20,0,1340,NA,480,0,140,0,9,264,NA,NA,10,NA,6180,25280,5120
NA,NA,0,0,0,NA,0,NA,0,NA,NA,NA,3890,18000,NA,20,NA,13568,0,NA,3480,160,NA,NA,0,48,90,20,NA,240,0,820,NA,27,2620,950,NA,14668,20,15350,0,240,160,0,1130,NA,NA,NA,NA,40800,30720,700,1010,NA,370,17856,NA,700,6360,2712,120,140,NA,10,NA,4440,370,4450,1995,2380,15372,0,100,0,3858,NA,NA,NA,200,NA,NA,NA,NA,0,0,0,0,13709,20,12200,1000,20,1380,NA,NA,NA,0,90,120,1020,120,3930,280,4650,0,0,1630,NA,NA,0,0,0,0,0,11700,0,6000,1440,16704,NA,130,8400,60,8158,6480,540,2064,9050,1752,17280,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,9720,NA,20,17567,4520,10350,16200,510,17280,0,8280,9630,15030,42120,0,8710,1280,210,20,7848,24480,7992,8400,16844,0,NA,6040,10,8960,0,19440,14400,29280,25920,0,240,NA,NA,60,26225,4900,1160,0,3912,16480,240,750,40,80,500,0,1684,280,310,1180,267,440,1520,200,30,210,5140,860,1440,2388,960,816,2233,440,0,1450,0,2630,240,140,0,2200,0,1500,1200,12730,840,2160,8080,240,NA,480,400,NA,0,0,0,2330,22810,6650,40,1280,0,2440,1360,0,600,0,12600,0,0,0,0,0,190,0,6742,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,40,280,8400,0,NA,2200,5913,10,20,1030,NA,NA,8,0,400,40,280,1360,6250,1140,340,0,3600,1100,2360,50,900,1200,0,0,0,0,NA,0,0,NA,NA,250,120,0,220,4080,5880,0,90,2190,0,NA,1620,0,0,NA,1660,17600,870
